"Mon Nov 16 14:40:10 +0000 2015 We will be resurfacing the this week, 11PM-5AM (weather permitting) on S/B section from 115th-100th St. ",Non-Relevant
Mon Nov 16 14:03:27 +0000 2015 Make sure to be at our free check event in tmrw from 4pm-7pm. Schedule an appt at 212-839-4750. ,Non-Relevant
"Mon Nov 16 13:03:01 +0000 2015 Upper Roadway partial lane closures, Mn-bound 11/17 10pm-5am, Qns-bound 11/19 11pm-5am ",Relevant
Sun Nov 15 17:30:37 +0000 2015 Mayor and Commissioner Trottenberg join for today's World Day of Remembrance. ,Non-Relevant
Sun Nov 15 17:29:55 +0000 2015 At City Hall for with ,Non-Relevant
Sun Nov 15 14:05:28 +0000 2015 Commissioner Trottenberg sits down with to discuss today at 11am. ,Non-Relevant
Sun Nov 15 00:09:32 +0000 2015 Please call 311 to report a broken pedestrian signal. Twitter not monitored 24/7. Thank you.,Non-Relevant
"Fri Nov 13 22:03:21 +0000 2015 REMINDER: full closures Saturdays &amp; Sundays thru 11/22, 7am-3pm. Alt route: Metropolitan Ave ",Relevant
"Fri Nov 13 21:15:09 +0000 2015 single lane closures, 11/17 from 11pm-6am ",Relevant
"Fri Nov 13 20:45:13 +0000 2015 full bridge closure 11/19 thru 11/21, Thurs &amp; Fri 12:01am-5am, Sat 1am-6am. Detour below: ",Relevant
Fri Nov 13 20:41:49 +0000 2015 Please contact DOT's Brooklyn Boro Comm office regarding this location: ,Non-Relevant
Fri Nov 13 20:07:12 +0000 2015 Please feel free to contact DOT's Queens Boro Comm office regarding your request: ,Non-Relevant
Fri Nov 13 19:55:29 +0000 2015 Today our crews finished resurfacing between &amp; ,Non-Relevant
Fri Nov 13 19:45:16 +0000 2015 closures for this weekend: ,Relevant
"Fri Nov 13 17:39:08 +0000 2015 overnight detours for Manhattan-bound traffic, Fri &amp; Sat nights. ",Relevant
"Fri Nov 13 17:16:35 +0000 2015 We often have some type of promo item at our weekend setups, when people have more time to talk with our street team.",Non-Relevant
Fri Nov 13 16:56:24 +0000 2015 Thanks to everyone who joined us for last night's Phase 2 Workshop! Feedback? ,Non-Relevant
Fri Nov 13 16:47:30 +0000 2015 is expanding to in ! Help us plan at our workshop on 11/18 ,Non-Relevant
"Fri Nov 13 15:27:35 +0000 2015 No metrocard giveaways today. Metrocards are part of our outreach program, at select locations &amp; events.",Non-Relevant
Fri Nov 13 15:03:14 +0000 2015 Please share your suggestion w/DOT's Commissioner office (or Boro Comm for specific location): ,Non-Relevant
"Fri Nov 13 15:00:09 +0000 2015 Thanks for catching that, we will update website asap",Non-Relevant
Fri Nov 13 14:58:22 +0000 2015 Please follow up with regarding paying a ticket.,Non-Relevant
Fri Nov 13 13:46:59 +0000 2015 Our street team chats with commuters in this week about ,Non-Relevant
Fri Nov 13 00:42:23 +0000 2015 ,Non-Relevant
Thu Nov 12 23:31:54 +0000 2015 &amp; Commissioner Trottenberg stopped by to thank the community for their input. (2/2) ,Non-Relevant
"Thu Nov 12 23:28:53 +0000 2015 Also on Tuesday, we unveiled proposed N/B route (1/2) ",Non-Relevant
Thu Nov 12 23:18:08 +0000 2015 Earlier this week Commissioner Trottenberg met with residents at the Civic Association meeting. ,Non-Relevant
Thu Nov 12 21:47:52 +0000 2015 Please share your signal suggestion with DOT's Borough Commissioner's office here: ,Non-Relevant
Thu Nov 12 21:40:53 +0000 2015 This project is in still in progress. Learn more here: Questions? Contact DOT here: ,Non-Relevant
Thu Nov 12 21:37:46 +0000 2015 Please feel free to share your request with DOT's Borough Commissioner office here: ,Non-Relevant
Thu Nov 12 21:08:17 +0000 2015 Please call DOT's permit office at 718-433-3100 or TTY 212-504-4115 during business hours.,Non-Relevant
Thu Nov 12 19:28:57 +0000 2015 This was not a DOT project; emergency work was performed by a contractor to restore water to a local building.,Non-Relevant
Thu Nov 12 16:33:23 +0000 2015 We aggressively implement SBS strategies &amp; work with communities on solutions to improve transit access. ,Non-Relevant
Thu Nov 12 15:03:37 +0000 2015 pedestrian/ path will be closed tonight 9PM until Fri 6AM. Please use as alternate route.,Relevant
"Thu Nov 12 13:56:06 +0000 2015 ""...we do not place the onus of responsibility on pedestrians in [the City's efforts,"" DOT Commissioner ",Non-Relevant
Wed Nov 11 18:06:12 +0000 2015 11/13 Partial Lane Closures: N/B 10AM-Noon; S/B 12-3PM. Alt Route: ,Relevant
Wed Nov 11 16:06:57 +0000 2015 Scheduled NYC closures available here: Please check with regarding LIE.,Relevant
"Wed Nov 11 15:36:48 +0000 2015 Thank you for your Service, Today we remember &amp; celebrate our patriotism at the Day Parade. ",Non-Relevant
Wed Nov 11 14:11:26 +0000 2015 Promenade fully closed tonight 11/11 9pm-6am. Use as alt route. ,Relevant
"Wed Nov 11 12:02:44 +0000 2015 Reminder: regulations suspended today, Nov 11 for &amp; Diwali. Parking meters remain in effect. ",Non-Relevant
"Tue Nov 10 21:22:03 +0000 2015 Tonight we unveil proposal w/ protected lane, ped safety islands ",Non-Relevant
Tue Nov 10 21:15:13 +0000 2015 Our road warriors resurfaced btn &amp; ,Non-Relevant
Tue Nov 10 20:32:51 +0000 2015 Please note for tomorrow in ,Non-Relevant
Tue Nov 10 17:25:54 +0000 2015 Thanks for the update. Please report sinkhole location to here: ,Non-Relevant
Tue Nov 10 16:53:30 +0000 2015 Please call 911 to report a collision.,Non-Relevant
Tue Nov 10 16:26:13 +0000 2015 Please report location of sidewalk blocked by construction to here: ,Non-Relevant
"Tue Nov 10 16:07:13 +0000 2015 UPDATE: Due to weather, tonight's closure of the pedestrian/ path is rescheduled for Thurs 11/12 9PM to Fri 6AM.",Relevant
Tue Nov 10 15:55:41 +0000 2015 Discuss safety improvements for b/w Georgia Ave &amp; Rockaway Blvd in at our workshop on 11/17: ,Non-Relevant
Tue Nov 10 14:51:22 +0000 2015 Please contact report a complaint about an Access-a-Ride vehicle to here: ,Non-Relevant
Tue Nov 10 14:39:12 +0000 2015 Please report hydrant location/issue to so they may notify DEP: ,Non-Relevant
Tue Nov 10 14:16:44 +0000 2015 Promenade fully closed tonight 11/10 9pm-6am. Use as alt route. ,Relevant
"Mon Nov 09 23:10:25 +0000 2015 . regulations will be suspended Wed, Nov 11 for &amp; Diwali. Parking meters remain in effect. ",Non-Relevant
"Mon Nov 09 22:30:28 +0000 2015 Stay safe, seen &amp; street legal with lights! We're giving away lights tonight on the bk-side ",Non-Relevant
"Mon Nov 09 21:45:16 +0000 2015 revised/extended nightly closures of NorthTube thru 11/20, SouthTube closures continue 11/21: ",Relevant
Mon Nov 09 21:13:08 +0000 2015 New markings will follow the resurfacing of FDR Drive. Report faded or missing lane markings to ,Non-Relevant
"Mon Nov 09 21:09:07 +0000 2015 Bike share area is bound by Morningside Ave, Manhattan Ave &amp; St Nicolas Ave to the west, up to 130th St.",Non-Relevant
"Mon Nov 09 20:30:50 +0000 2015 partial lane closures on 11/12, one Bx-bound lane closed 7am-10am, one Mn-bound lane 10am-3pm ",Relevant
Mon Nov 09 20:00:49 +0000 2015 Rehabilitation Project: One Week Look-ahead for More upates ,Non-Relevant
Mon Nov 09 19:16:13 +0000 2015 Join us tomorrow evening with for a public workshop on the Plazas ,Non-Relevant
"Mon Nov 09 18:57:05 +0000 2015 Our crews continue weeknight resurfacing (weather permitting).This week: S/B 120th-109th Streets, 11pm-5am ",Non-Relevant
Mon Nov 09 18:51:26 +0000 2015 Please feel free to share your suggestion with DOT's Borough Commissioner's office: ,Non-Relevant
Mon Nov 09 16:38:57 +0000 2015 Help plan the expansion in 11/18 at the NY State Building in ,Non-Relevant
Mon Nov 09 16:06:18 +0000 2015 Please call to report the roadway needing street cleaning.,Non-Relevant
Mon Nov 09 15:54:05 +0000 2015 Learn about all the safety improvements for 125th Street here: (2/2),Non-Relevant
Mon Nov 09 15:53:53 +0000 2015 Left turns account for three times as many pedestrian KSI crashes as right turns (citywide).(1/2),Non-Relevant
Mon Nov 09 15:36:37 +0000 2015 Report illegal parking in progress online here: ,Non-Relevant
Mon Nov 09 15:30:28 +0000 2015 Report faded markings to here &amp; Share transportation requests w/us via ,Non-Relevant
"Sat Nov 07 15:16:05 +0000 2015 One year ago today, NYC's speed limit changed to unless otherwise posted. ",Non-Relevant
Fri Nov 06 23:49:22 +0000 2015 Report illegal parking in progress or w/ App: ,Non-Relevant
Fri Nov 06 23:30:20 +0000 2015 Rehabilitation: Overnight detours to Brooklyn-bound vehicular traffic Fri &amp; Sat nights. More info: ,Non-Relevant
"Fri Nov 06 22:03:16 +0000 2015 REMINDER: full closures Saturdays &amp; Sundays, 11/7 thru 11/22 7am-3pm. Alt route: Metropolitan Ave ",Non-Relevant
Fri Nov 06 21:00:36 +0000 2015 Report illegal parking in progress online: or w/free App: ,Non-Relevant
Fri Nov 06 20:58:56 +0000 2015 &amp; contact NYPD regarding traffic enforcement.,Non-Relevant
Fri Nov 06 20:58:39 +0000 2015 Please report location of missing/faded markings to here: ,Non-Relevant
Fri Nov 06 20:54:45 +0000 2015 Please feel free to share your suggestion with DOT here: ,Non-Relevant
"Fri Nov 06 20:45:31 +0000 2015 Thanks, but that's not one of our VMS boards. Please share the location/typo with so they may contact contractor.",Non-Relevant
Fri Nov 06 20:42:25 +0000 2015 Please report illegal parking in progress online: or w/free App: ,Non-Relevant
Fri Nov 06 20:40:37 +0000 2015 Please share your suggestion with DOT's Boro Commissioner's office: ,Non-Relevant
Fri Nov 06 20:35:11 +0000 2015 Report illegal parking in progress or w/ App ,Non-Relevant
Fri Nov 06 18:52:47 +0000 2015 NYC's Weekend Traffic Advisory: ,Non-Relevant
"Fri Nov 06 14:04:48 +0000 2015 REMINDER: South Tube fully closed all day tomorrow, Sat 11/7 12:01am-11:59pm per ",Relevant
"Thu Nov 05 21:16:16 +0000 2015 partial lane closures on Tues, 11/10 from 7am-3pm. See below for details: ",Relevant
Thu Nov 05 19:56:27 +0000 2015 Please report pothole location or street surface complaint to here: thanks,Non-Relevant
Thu Nov 05 17:40:01 +0000 2015 Feedback for btn &amp; is also welcomed online: cc ,Non-Relevant
Thu Nov 05 17:36:07 +0000 2015 Workshop re: future design of from to in &amp; Tues 11/17 ,Non-Relevant
"Thu Nov 05 16:03:54 +0000 2015 two lane closures in both directions under 49th Street, two nights a wk from 11/9 thru 12/11: ",Relevant
Thu Nov 05 15:12:00 +0000 2015 MT Shares a list of org's supporting initiative ,Non-Relevant
Thu Nov 05 14:52:48 +0000 2015 Please contact DOT's Staten Island Boro Commissioner's office regarding this location: ,Non-Relevant
Thu Nov 05 14:46:30 +0000 2015 Please contact DOT's Queens Boro Commissioner's office regarding signal timing at this location ,Non-Relevant
Thu Nov 05 14:16:29 +0000 2015 Propose a plaza for Find out more at our info session on 11/9 at 5pm: ,Non-Relevant
Thu Nov 05 12:35:10 +0000 2015 Update: The has resumed the normal morning schedule.,Non-Relevant
"Wed Nov 04 20:55:40 +0000 2015 Mn-bound Lower Roadway right lane closed 12:01am-5am one/two weeknights per week,11/9 thru 12/28 ",Relevant
Wed Nov 04 20:15:00 +0000 2015 Open House Thurs 7pm to discuss DOT's streetscape planing &amp; design for Downtown ,Non-Relevant
Wed Nov 04 19:24:46 +0000 2015 Please share your sign request with DOT's Brooklyn Borough Commissioner's office here: ,Non-Relevant
Wed Nov 04 16:04:53 +0000 2015 Please report location of pothole to online here: ,Non-Relevant
Wed Nov 04 15:52:58 +0000 2015 Report construction blocking a street to Share transpo suggestions: ,Non-Relevant
Wed Nov 04 15:47:50 +0000 2015 Please report street blocked by construction to online here: ,Non-Relevant
Wed Nov 04 15:25:38 +0000 2015 Propose a plaza for Stop by our info session on 11/9 at 10am: ,Non-Relevant
Wed Nov 04 14:49:42 +0000 2015 Please contact DOT's Manhattan Borough Commissioner's office regarding your request. ,Non-Relevant
Wed Nov 04 14:11:18 +0000 2015 Promenade fully closed tonight 11/4 9pm-6am. Use as alt route. ,Relevant
Tue Nov 03 21:25:33 +0000 2015 Propose a plaza for Find out more at our info session on 11/5: ,Relevant
Tue Nov 03 20:11:03 +0000 2015 Join for a BikeBANQUET in honor of on Sat 11/7 for an evening of brainstorming! ,Non-Relevant
"Tue Nov 03 19:11:06 +0000 2015 Give your input for the at our public workshop, 11/10 6pm-8:30pm ",Non-Relevant
"Tue Nov 03 17:16:43 +0000 2015 lane closures on Thurs 11/5, Queens-bound closures: 10am-12pm, RI-bound: 12pm-3pm ",Relevant
Tue Nov 03 14:11:12 +0000 2015 Promenade fully closed tonight 11/3 9pm-6am. Use as alt route. ,Relevant
"Tue Nov 03 12:03:09 +0000 2015 Reminder is suspended today, Tues 11/3 for Election Day. Follow for updates. Meters remain in effect ",Non-Relevant
Tue Nov 03 00:55:14 +0000 2015 Please contact 311 to report the location of this traffic signal condition.,Non-Relevant
"Tue Nov 03 00:43:11 +0000 2015 Please share the location of the meter here, so staff can look into this issue",Non-Relevant
Tue Nov 03 00:41:17 +0000 2015 There are no residential permits. Check out this map for parking regulations anywhere in the City: ,Non-Relevant
Tue Nov 03 00:15:27 +0000 2015 Please contact the SI Boro Commissioner to share information about this issue: ,Non-Relevant
"Mon Nov 02 21:50:44 +0000 2015 full closures Saturdays &amp; Sundays, 11/7 thru 11/22 7am-3pm. Alternate route: Metropolitan Ave ",Relevant
"Mon Nov 02 20:16:19 +0000 2015 lane closures in each direction under 69th St Bridge and Woodside Ave Bridge continuing, see below for details: ",Relevant
Mon Nov 02 18:21:02 +0000 2015 Propose a plaza for thru the Program! Info session on 11/4 at 10am:,Non-Relevant
"Mon Nov 02 16:55:44 +0000 2015 lane closures on Wed 11/4, 10am-3pm. One lane will remain open at all times. ",Relevant
Mon Nov 02 16:05:42 +0000 2015 Resurfacing continues: Mon 11PM-6AM N/B from 120th-127th St. &amp; Tu-Fri 11PM-5AM S/B 102th-109th St. ,Non-Relevant
Mon Nov 02 15:06:11 +0000 2015 North &amp; South Tube PM lane closures this week; South Tube full closure 11/7 per ,Relevant
"Mon Nov 02 15:04:17 +0000 2015 is suspended tomorrow, Tuesday 11/3 for Election Day. Follow for daily updates. Meters are in effect ",Non-Relevant
"Mon Nov 02 14:03:54 +0000 2015 REMINDER: full bridge closure 11/3 thru 11/7, Tues-Fri 12:01am-5am, Sat 1am-6am. Detour info: ",Relevant
"Sat Oct 31 11:23:21 +0000 2015 painted! are ready for the 50,000 runners tomorrow! ",Non-Relevant
Fri Oct 30 23:02:41 +0000 2015 Please DM us your SR# from your 311 call or from your original request.,Non-Relevant
Fri Oct 30 22:04:53 +0000 2015 Please feel free to share your suggestion with our Borough Commissioner's office here: ,Non-Relevant
Fri Oct 30 21:55:40 +0000 2015 Call or 212-NEW-YORK if outside NYC to request a map be mailed to you. Or download the map here: ,Non-Relevant
Fri Oct 30 20:26:45 +0000 2015 Warmy wishes you a Plus here's a next week's resurfacing schedule! ,Non-Relevant
Fri Oct 30 18:10:16 +0000 2015 overnight detours for Mn-bound traffic cont tonight 10/30. No closures 10/31 &amp; 11/1. Weekday closures cont 11/2. ,Relevant
"Fri Oct 30 15:59:02 +0000 2015 For traffic enforcement, please contact local police precinct. For transportation related issue, contact ",Non-Relevant
Fri Oct 30 15:23:13 +0000 2015 Please contact DOT's Mn Boro Comm office regarding transportation related concern: ,Non-Relevant
Fri Oct 30 15:22:50 +0000 2015 Please report sidewalk or street blocked by construction to here: ,Relevant
Fri Oct 30 15:14:58 +0000 2015 Please share your suggestions with DOT's Bk Boro Comm office: ,Non-Relevant
"Fri Oct 30 14:44:49 +0000 2015 Pls use link from to report street light issue to Based on location, 311 will route to appropriate agency",Non-Relevant
Fri Oct 30 14:14:12 +0000 2015 10/31-11/1 Weekend Traffic Advisory available: Reminder: on Sunday.,Non-Relevant
Fri Oct 30 13:04:25 +0000 2015 REMINDER: stairway to the Promenade closed 10/31 from 1am-5am. ,Relevant
Thu Oct 29 21:55:28 +0000 2015 Pls submit service requests to Call or report location of faded markings online: ,Non-Relevant
"Thu Oct 29 19:25:57 +0000 2015 two westbound lane closures twice a week, Nov 2015 thru January 2016, 12:01am-5am. ",Relevant
Thu Oct 29 15:44:45 +0000 2015 Grand Marshal leads the for this Sunday's 2015 TCS ,Non-Relevant
"Thu Oct 29 14:17:29 +0000 2015 Please contact police precinct re: traffic agents, or share transportation suggestion with DOT here: ",Non-Relevant
Thu Oct 29 14:16:20 +0000 2015 Propose a plaza for the Stop by our info session on 11/4 at 5pm ,Non-Relevant
Thu Oct 29 14:12:47 +0000 2015 You may file a vehicular property damage claim with NYC Comptrollers office. Here's the form: 2/2,Non-Relevant
Thu Oct 29 14:12:12 +0000 2015 Please share your suggestion with DOT's Queens Boro Comm office here: 1/2,Non-Relevant
Thu Oct 29 13:55:43 +0000 2015 Please report issue with traffic signal by calling This account not monitored 24/7.,Non-Relevant
Thu Oct 29 13:53:16 +0000 2015 Please report condition by calling This account is not monitored 24/7.,Non-Relevant
"Thu Oct 29 13:43:29 +0000 2015 For immediate attention, please call to report issues with a traffic signal. This account not monitored 24/7.",Non-Relevant
"Wed Oct 28 15:46:11 +0000 2015 one lane closed either direction 11/2 thru 2/26, 2 or 3 nights per week. See below for details: ",Relevant
Wed Oct 28 15:01:12 +0000 2015 Please check with regarding the M15 SBS kiosks at Allen &amp; Grand MN. Thx,Non-Relevant
Wed Oct 28 14:25:35 +0000 2015 Please contact regarding Gowanus Expressway project and regarding buses.,Non-Relevant
Wed Oct 28 14:13:00 +0000 2015 Please contact local police precinct re: traffic agents. Share transportation issue with DOT here:,Non-Relevant
Wed Oct 28 13:49:34 +0000 2015 Please contact DOT's Boro Comm office to request add'l Loading Zones.,Non-Relevant
Wed Oct 28 13:43:42 +0000 2015 Please contact our Queens Boro Comm office regarding the location: ,Non-Relevant
Wed Oct 28 13:11:07 +0000 2015 Propose a plaza for thru the Program! Info session on 11/2 at 10am:,Non-Relevant
Tue Oct 27 22:07:41 +0000 2015 Please contact DOT's Boro Commissioner regarding transportation suggestions or ,Non-Relevant
Tue Oct 27 20:46:05 +0000 2015 That's great to hear! Please share your compliments with ,Non-Relevant
"Tue Oct 27 20:35:38 +0000 2015 Brooklyn-bound lane closures one upper &amp; one lower lane, 11/2 thru 12/21 twice a week, 12:01am-5am ",Relevant
"Tue Oct 27 19:11:54 +0000 2015 Please contact local police precinct re: traffic agents, or share transportation issue with DOT here:",Non-Relevant
"Tue Oct 27 18:16:05 +0000 2015 full bridge closures 11/3 thru 11/7, Tues-Fri 12:01am-5am &amp; Sat 1am-6am. Detour info below: ",Relevant
Tue Oct 27 17:45:27 +0000 2015 Share your transportation suggestions with us here: ,Non-Relevant
Tue Oct 27 16:17:33 +0000 2015 RT Register to be Emergency Snow Laborer &amp; help clear snow after big storms ,Non-Relevant
Tue Oct 27 16:03:07 +0000 2015 early morning lane closures between &amp; continuing thru 12/17. See below for details: ,Relevant
Tue Oct 27 14:33:28 +0000 2015 Please call to report an issue with a City vehicle.,Non-Relevant
Tue Oct 27 14:31:57 +0000 2015 The SI Expressway is maintained by ,Non-Relevant
Tue Oct 27 13:45:50 +0000 2015 one-week lookahead: Rehabilitation Project ,Non-Relevant
Tue Oct 27 13:31:39 +0000 2015 We are accepting applications for and thru 11/16! Find out more at ,Non-Relevant
Mon Oct 26 23:02:12 +0000 2015 Spotted a stunning over the tonight from ,Non-Relevant
Mon Oct 26 21:49:38 +0000 2015 Please share your marking request with online here:,Non-Relevant
"Mon Oct 26 20:45:33 +0000 2015 At the this Sunday, our expert team fitted and gave-away 596 free helmets! ",Non-Relevant
Mon Oct 26 20:00:38 +0000 2015 resurfacing continues Mon-Fri approx 11PM-6AM *weather permitting. N/B 109-120 St. ,Non-Relevant
Mon Oct 26 19:03:32 +0000 2015 BC Keith Bray joins crews after resurfacing 34 blocks along in 2014-2015 w/ ,Non-Relevant
Mon Oct 26 19:00:31 +0000 2015 Please report location needing street lights to us here: ,Non-Relevant
Mon Oct 26 17:49:00 +0000 2015 lane gets refreshed near this morning. ,Non-Relevant
Mon Oct 26 17:05:01 +0000 2015 West End Ave traffic calming &amp; Ped Safety Improvement projects are complete. For more info contact: ,Non-Relevant
Mon Oct 26 16:29:05 +0000 2015 Please contact local police precinct regarding traffic enforcement.,Non-Relevant
Mon Oct 26 15:17:28 +0000 2015 Please share your request with our Brooklyn Borough Commissioner's office here:,Non-Relevant
Mon Oct 26 14:04:22 +0000 2015 Tonight 7pm! Share ideas/concerns about traffic safety/transportation access in with ,Non-Relevant
Mon Oct 26 13:59:54 +0000 2015 Please contact local police precinct regarding traffic enforcement.,Non-Relevant
Mon Oct 26 13:42:39 +0000 2015 Please feel free to contact DOT's Manhattan Borough Commissioner's office regarding your request:,Non-Relevant
Mon Oct 26 13:39:06 +0000 2015 GM. Pls report debris to online here: &amp; share recycle bin suggestion here: ,Non-Relevant
"Mon Oct 26 13:32:32 +0000 2015 Free checks in &amp; this week, see our events page for more info: ",Non-Relevant
"Fri Oct 23 19:51:13 +0000 2015 5yrs pre-VZ: 187 speed humps/yr. VZ plan calls for min 250/yr, we did 400 in 2014.",Non-Relevant
Fri Oct 23 19:15:19 +0000 2015 with this weekends traffic advisory for NYC:,Non-Relevant
Fri Oct 23 18:53:57 +0000 2015 Please report illegal parking in progress online to ,Non-Relevant
Fri Oct 23 18:45:18 +0000 2015 Our paved at 73rd St. in today. ,Non-Relevant
Fri Oct 23 18:43:48 +0000 2015 Please contact our Manhattan Borough Commissioner's office regarding this location ,Non-Relevant
"Fri Oct 23 18:30:50 +0000 2015 REVISED: South Tube only single lane &amp; full closures, 10/26-10/31. See below for details: ",Relevant
"Fri Oct 23 17:33:53 +0000 2015 After the tragic loss of their daughter Allison, Liao family has made an extraordinary commitment to ",Non-Relevant
Fri Oct 23 16:05:32 +0000 2015 protected lane update: Friday: Green paint on the ground! ,Non-Relevant
"Fri Oct 23 15:23:31 +0000 2015 Nightly Promenade Closures:11/3,11/4,11/10,11/11 9PM-6AM. Peds &amp; cyclists may use ",Relevant
Fri Oct 23 14:44:25 +0000 2015 MT List of ped signals. Request one by calling ,Non-Relevant
Fri Oct 23 14:22:40 +0000 2015 Please contact DOT's Manhattan Borough Commissioner's office: ,Non-Relevant
Fri Oct 23 13:39:50 +0000 2015 Glad to hear it! Thanks for the update &amp; thanks ,Non-Relevant
"Fri Oct 23 13:16:28 +0000 2015 Broadway (US Route 9) lane closures in both directions under on 10/26 &amp; 10/28, 11pm-5am ",Relevant
Thu Oct 22 22:11:59 +0000 2015 Please report ped signal location to for repair. Here's the link ,Non-Relevant
Thu Oct 22 22:00:58 +0000 2015 Next step is for DOT presentation to CBs. For updates contact or CBs.,Non-Relevant
Thu Oct 22 21:57:14 +0000 2015 Please report non-emergency illegal parking to ,Non-Relevant
Thu Oct 22 20:48:20 +0000 2015 Report location of non-sanctioned street signs to or call 311,Non-Relevant
"Thu Oct 22 20:32:39 +0000 2015 Grab your friends and wrap up the season at b/w Myrtle Ave and Catalpa Ave, 10/24 12pm-5pm! ",Non-Relevant
Thu Oct 22 19:40:55 +0000 2015 The 11/6 helmet fitting is postponed for next spring/summer. Make sure to stop by our other fitting: ,Non-Relevant
Thu Oct 22 19:35:42 +0000 2015 Single lane closures continuing 10/26 on &amp; Woodhaven Blvd Service Rds. See below: ,Relevant
Thu Oct 22 18:33:00 +0000 2015 Public Workshop10/26 7-8:30pm Share ideas/concerns about traffic safety/transportation access ,Non-Relevant
Thu Oct 22 16:08:50 +0000 2015 Please feel free to contact DOT's Mn Borough Commissioner's office regarding your inquiry:,Non-Relevant
Thu Oct 22 14:58:16 +0000 2015 Please call to report an issue with lighting on a bridge/overpass. Thank you,Non-Relevant
Thu Oct 22 14:51:32 +0000 2015 Please check with regarding the Midtown Tunnel.,Non-Relevant
Thu Oct 22 14:48:58 +0000 2015 Please report sidewalk location to online here: or call 311,Non-Relevant
Thu Oct 22 14:35:34 +0000 2015 Please call to report an issue with a City vehicle.,Non-Relevant
Thu Oct 22 14:31:47 +0000 2015 Please check with regarding Metrocard machines.,Non-Relevant
Thu Oct 22 14:27:33 +0000 2015 Report street light to Be sure to include cross streets,Non-Relevant
Thu Oct 22 14:16:20 +0000 2015 Please feel free to contact our Mn Boro Commissioner's office regarding your inquiry:,Non-Relevant
Thu Oct 22 13:36:29 +0000 2015 Please call to report the location of a failed utility repair,Non-Relevant
Tue Oct 20 21:14:48 +0000 2015 Hands-on accessibility tours for DOT staff today. Management Resource Guide: ,Non-Relevant
Tue Oct 20 17:40:18 +0000 2015 Not without a permit. You may report location to online: or by calling 311.,Non-Relevant
Tue Oct 20 17:27:52 +0000 2015 Please feel free to contact your Borough Commissioner's office to inquire about the exact location. ,Non-Relevant
Tue Oct 20 17:25:29 +0000 2015 Please contact DOT's Queens Boro Commissioner office to request a study at these locations: ,Non-Relevant
Tue Oct 20 15:50:29 +0000 2015 Please report meter # to via free 311 app or online ,Non-Relevant
"Mon Oct 19 20:21:25 +0000 2015 Hi there! Unfortunately we do not offer tours on a regular basis, but you may submit a request here: ",Non-Relevant
Mon Oct 19 19:07:38 +0000 2015 Driving thru NYC? Plan your route w/DOT's &amp; avoid No on parkways ,Non-Relevant
Mon Oct 19 17:25:13 +0000 2015 Rehabilitation Project: one week look ahead. More updates: ,Non-Relevant
Mon Oct 19 16:26:59 +0000 2015 Each week the resurfacing schedules are posted: Pls share your suggestion with us...,Non-Relevant
Mon Oct 19 15:39:33 +0000 2015 Today we complete 25K sq ft of new sidewalk at Rutgers Houses w/ &amp;CB3 ,Non-Relevant
Mon Oct 19 15:32:09 +0000 2015 Please check with - More info on the DMV's website: ,Non-Relevant
Mon Oct 19 15:03:46 +0000 2015 Resurfacing continues Mon-Fri along northbound section btn 97th-107th Sts. 11pm-6am ,Non-Relevant
Mon Oct 19 14:54:53 +0000 2015 Request street resurfacing via online form: For more info contact: 2/2,Non-Relevant
"Mon Oct 19 14:53:36 +0000 2015 That location is not on this week's resurfacing schedule for Brooklyn, available here: 1/2",Non-Relevant
Mon Oct 19 14:45:41 +0000 2015 Please be sure to use www when visiting the website: ,Non-Relevant
Mon Oct 19 14:26:18 +0000 2015 Please report location of missing bike lane marking to online here: ,Non-Relevant
Mon Oct 19 13:35:42 +0000 2015 Join our workshop for business owners re: commercial cyclist law &amp; safety on 10/20 w/ Member ,Non-Relevant
"Mon Oct 19 13:04:40 +0000 2015 REMINDER: South Tube single lane and full tube closures this week, details below: ",Non-Relevant
Mon Oct 19 12:11:52 +0000 2015 UPDATE: mechanical difficulty has been resolved. Normal service has resumed as of 8 AM.,Non-Relevant
Mon Oct 19 10:09:49 +0000 2015 Due to mechanical difficulty the will be running on a modified schedule for today's morning rush (boats approx every 20 minutes),Non-Relevant
Sat Oct 17 17:11:16 +0000 2015 Thanks Councilman for hosting NYCDOT's Safety Zone at Victory Field ,Non-Relevant
Sat Oct 17 15:17:32 +0000 2015 Signs produced in large quantities are made via process at our ,Non-Relevant
"Sat Oct 17 14:50:28 +0000 2015 DYK: DOT's Maspeth produces an average of 100,000 signs a year? ",Non-Relevant
Sat Oct 17 14:22:46 +0000 2015 Touring our as part of weekend! Missed the tour? Watch: ,Non-Relevant
Fri Oct 16 21:59:38 +0000 2015 Bridge maintenance deployed on a regular schedule. Report debris on bridge to ,Non-Relevant
Fri Oct 16 20:39:22 +0000 2015 Weekend closure alert: N/B entrance ramp at &amp; closed Sat 9PM-Sun 9AM. Detour to ,Relevant
"Fri Oct 16 20:25:18 +0000 2015 RESCHEDULED: Lane closures from exit to Second Ave and on E. 128th St, 10/19 thru 10/22 10am-2pm ",Relevant
Fri Oct 16 18:07:39 +0000 2015 Thanks for sharing the link! The map has been uploaded now,Non-Relevant
Fri Oct 16 18:06:16 +0000 2015 Last night we shared our proposal for Presentation &amp; map are available here: ,Non-Relevant
